index,id,date,involved_dead,involved_injured,danger_rating_level,location_name,location_longitude,location_latitude
514,9297,2018-01-04 09:30:00+00:00,0.0,0.0,4.0,See,10.4527,47.0776
515,9300,2018-01-04 12:45:00+00:00,1.0,0.0,4.0,Velilltal,10.32117,47.00367
516,9299,2018-01-04 19:39:00+00:00,0.0,0.0,4.0,Sellraintalstraße,11.06589,47.221
517,9313,2018-01-05 07:50:00+00:00,0.0,0.0,3.0,Galzig,10.22501,47.1301
518,9301,2018-01-05 10:16:00+00:00,0.0,0.0,3.0,Wilde Krimml,11.98867,47.261
519,9302,2018-01-05 11:45:00+00:00,2.0,0.0,3.0,Kals-Matreier-Törl,12.59933,46.99954
520,9303,2018-01-05 13:39:00+00:00,0.0,0.0,3.0,Vorderer Grieskogel,11.00912,47.21973
521,9305,2018-01-06 12:31:00+00:00,0.0,0.0,3.0,Obernbergstraße,11.45017,47.02367
522,9309,2018-01-09 20:18:00+00:00,0.0,0.0,3.0,"Sonnblick, Maschingraben (Rauris)",13.00858,47.06682
523,9336,2018-01-14 23:00:00+00:00,0.0,1.0,2.0,"Veitsch, Rodel",15.41499,47.65554
524,9314,2018-01-16 10:00:00+00:00,0.0,0.0,2.0,Schareck Schlapperebenkees,13.03927,47.03622
525,9338,2018-01-17 11:00:00+00:00,0.0,0.0,3.0,Pleschnitzzinken,13.85468,47.37066
526,9316,2018-01-18 08:35:00+00:00,1.0,1.0,4.0,Leytron,7.14534,46.20825
527,9317,2018-01-18 09:56:00+00:00,0.0,1.0,4.0,Galzig,10.23883,47.136
528,9331,2018-01-18 10:30:00+00:00,0.0,0.0,4.0,VF Krížna-Rybô,19.10128,48.87446
529,9409,2018-01-19 10:30:00+00:00,0.0,1.0,3.0,Naßfeld Trogtal,13.22153,46.56834
530,9320,2018-01-19 11:00:00+00:00,2.0,0.0,3.0,St. Stephan,7.37053,46.48144
531,9318,2018-01-19 11:45:00+00:00,0.0,0.0,3.0,Leckenkoppe,14.61879,47.44223
532,9319,2018-01-19 12:30:00+00:00,0.0,0.0,3.0,Muttamahd / Variante Lech a. Arlberg,10.12098,47.22636
533,9328,2018-01-20 13:35:00+00:00,0.0,0.0,3.0,Hochkar,14.9151,47.7159
534,9330,2018-01-21 12:40:00+00:00,1.0,0.0,3.0,ZT Prostredný grúň – pod Nohavicou,19.73514,49.19425
535,9324,2018-01-22 04:07:00+00:00,0.0,0.0,5.0,Pfossental,10.92925,46.72672
536,9321,2018-01-22 12:00:00+00:00,0.0,0.0,5.0,Versahl,10.30117,47.0205
537,9325,2018-01-22 13:10:00+00:00,0.0,0.0,5.0,Karbach,10.81219,47.09923
538,9322,2018-01-22 16:45:00+00:00,0.0,0.0,5.0,"Melag, Hotel Langtaufererhof",10.64009,46.83992
539,9323,2018-01-23 10:05:00+00:00,0.0,0.0,5.0,Unser Frau Schnalstal,10.86522,46.72166
540,9326,2018-01-24 10:00:00+00:00,0.0,1.0,3.0,Werfener Hütte,13.24303,47.48692
541,9332,2018-01-24 10:15:00+00:00,0.0,0.0,3.0,Trittkopf / Ochsenboden / Nähe Flexenbahn,10.17999,47.15605
542,9327,2018-01-24 13:30:00+00:00,0.0,0.0,3.0,Figerhorn,12.675,47.02533
543,9329,2018-01-27 10:00:00+00:00,0.0,0.0,2.0,MF Maly Krivan do Sucianskej dol.,18.98995,49.18157
544,9333,2018-01-27 14:30:00+00:00,0.0,0.0,2.0,Hoadl,11.27558,47.1901
545,9516,2018-01-31 16:24:00+00:00,0.0,0.0,3.0,Unterfaistner Alm,12.24485,47.4956
546,9410,2018-02-02 12:45:00+00:00,1.0,0.0,3.0,Naßfeld Trogkofel,13.23738,46.57577
547,9335,2018-02-02 13:30:00+00:00,0.0,0.0,3.0,Schmirn,11.55848,47.05419
548,9339,2018-02-03 09:00:00+00:00,0.0,1.0,2.0,"Stuhleck, Lyragraben",15.78781,47.57732
549,9411,2018-02-03 10:55:00+00:00,0.0,0.0,4.0,Dreiländereck,13.71775,46.52405
550,9340,2018-02-04 11:00:00+00:00,0.0,0.0,3.0,Kerschkern,14.61359,47.38926
551,9342,2018-02-05 08:01:00+00:00,0.0,0.0,2.0,Langer Sattel,11.35867,47.30817
552,9341,2018-02-05 11:22:00+00:00,0.0,0.0,2.0,Brandjochkreuz,11.34417,47.29617
553,9343,2018-02-11 13:00:00+00:00,0.0,2.0,1.0,Göll-Ost (Kuchl),13.06877,47.59241
554,9345,2018-02-13 10:00:00+00:00,0.0,0.0,3.0,Kreuzjochkogel,11.04156,47.24545
555,9366,2018-02-14 23:32:00+00:00,0.0,1.0,2.0,"Mala Studena dolina, Uholne prazdniny",20.22098,49.17899
556,9353,2018-02-15 12:04:00+00:00,1.0,0.0,2.0,"Nizke Tatry, Veľký Gapel",19.63015,48.91818
557,9347,2018-02-16 08:58:00+00:00,0.0,1.0,3.0,Jamtalhütte,10.1715,46.88017
558,9348,2018-02-16 10:20:00+00:00,0.0,0.0,3.0,Schwebekopf,12.14483,47.30417
559,9351,2018-02-17 09:00:00+00:00,0.0,0.0,3.0,"Sonnblick, Melcherböden (Rauris)",12.98998,47.05722
560,9349,2018-02-17 09:49:00+00:00,0.0,0.0,2.0,Kreuzkogel,14.50995,47.41434
561,9354,2018-02-17 10:34:00+00:00,0.0,0.0,3.0,Katzenkopf,11.98533,47.27433
562,9355,2018-02-17 11:42:00+00:00,0.0,0.0,3.0,Furglerscharte,10.512,47.04033
563,9356,2018-02-17 11:42:00+00:00,0.0,0.0,3.0,Windegg,11.1825,47.177
564,9350,2018-02-17 13:30:00+00:00,0.0,1.0,2.0,"Obertauern, Zehnerkar, Breiter Hang",13.54301,47.24274
565,9352,2018-02-17 14:45:00+00:00,0.0,0.0,3.0,"Rudolfshütte, Medelzkopf (Uttendorf)",12.6257,47.12821
566,9359,2018-02-18 07:08:00+00:00,0.0,0.0,3.0,Pitztaler Gletscher,10.854,46.919
567,9365,2018-02-18 09:10:00+00:00,1.0,1.0,3.0,"Velka Studena dolina, Strbavy lad",20.20309,49.16709
568,9372,2018-02-18 11:00:00+00:00,1.0,0.0,3.0,Ramosch,10.24981,46.91514
569,9364,2018-02-19 09:35:00+00:00,0.0,0.0,3.0,"Zürs / ""Hübnerhang""",10.18141,47.16997
570,9368,2018-02-19 12:45:00+00:00,0.0,0.0,3.0,Hohe Warte,11.5905,47.119
571,9369,2018-02-19 12:58:00+00:00,0.0,0.0,3.0,Hochreichkopf,10.97133,47.169
572,9445,2018-02-20 11:46:00+00:00,0.0,1.0,2.0,Vlavo od Konskeho do Lukovej d.,19.60939,48.9421
573,9373,2018-02-21 10:18:00+00:00,1.0,0.0,3.0,Hochkarspitze,10.306,47.10917
574,9371,2018-02-21 14:24:00+00:00,0.0,0.0,2.0,Hinteres Rendl,10.288,47.10217
575,9376,2018-02-22 12:30:00+00:00,0.0,1.0,2.0,Krkonose Dlouhy dul,15.66405,50.72963
576,9370,2018-02-22 13:20:00+00:00,0.0,0.0,2.0,Hochkarspitze,10.30706,47.10953
577,9374,2018-02-22 14:34:00+00:00,0.0,0.0,2.0,Hochwanner,10.99233,47.2075
578,9406,2018-02-23 14:30:00+00:00,0.0,0.0,2.0,Rüfikopf / Monzabontal,10.17103,47.19458
579,9382,2018-02-23 23:00:00+00:00,0.0,0.0,2.0,Schafsieder,12.11602,47.31589
580,9377,2018-02-24 11:00:00+00:00,1.0,0.0,2.0,Gältehore,7.36071,46.3545
581,9383,2018-02-24 12:00:00+00:00,0.0,0.0,2.0,Hochgruben,12.40944,46.7069
582,9385,2018-02-24 12:00:00+00:00,0.0,0.0,2.0,Demut / Hollbruckertal,12.44948,46.6917
583,9378,2018-02-24 12:04:00+00:00,0.0,0.0,2.0,Laufbacher Eck,10.37952,47.3926
584,9380,2018-02-24 12:25:00+00:00,0.0,0.0,2.0,Scheibenspitze,11.57036,47.10619
585,9387,2018-02-24 13:00:00+00:00,0.0,1.0,3.0,Hochgolling (Göriach),13.75876,47.26695
586,9379,2018-02-24 13:00:00+00:00,1.0,3.0,2.0,Couloir de la Tsa,7.5183,46.02297
587,9388,2018-02-25 12:45:00+00:00,0.0,0.0,2.0,Steir. Kalkspitze (Weißpriach),13.62228,47.28131
588,9394,2018-03-01 11:00:00+00:00,2.0,0.0,3.0,Orsières,7.11692,45.92826
589,9390,2018-03-01 14:00:00+00:00,0.0,0.0,3.0,Manzenkar,12.11964,47.31754
590,9391,2018-03-02 19:28:00+00:00,0.0,1.0,3.0,Niederelbehütte,10.316,47.06317
591,9393,2018-03-03 09:00:00+00:00,0.0,0.0,3.0,Wildes Hinterbergl,11.13263,47.07125
592,9400,2018-03-03 11:00:00+00:00,0.0,0.0,2.0,Bernsteigkopf (Hinterglemm),12.58504,47.32529
593,9392,2018-03-03 12:40:00+00:00,0.0,0.0,3.0,Sonntagskogel Vorgipfel O-Rinne,14.51508,47.39034
594,9397,2018-03-03 14:00:00+00:00,0.0,1.0,2.0,Breitspitze / Äussere Kops Alpe ,10.10343,46.96776
595,9395,2018-03-04 11:00:00+00:00,1.0,0.0,2.0,Violenhorn,7.79407,46.24417
596,9401,2018-03-04 11:00:00+00:00,0.0,0.0,2.0,Tristkogel (Hinterglemm),12.48397,47.37003
597,9407,2018-03-04 11:00:00+00:00,0.0,1.0,1.0,Laternsertal,9.74436,47.24146
598,9399,2018-03-08 10:18:00+00:00,0.0,0.0,2.0,Hörndlinger Graben,12.41901,47.42061
599,9398,2018-03-08 10:44:00+00:00,0.0,0.0,3.0,Gaishorn,10.47641,47.46968
600,9402,2018-03-08 11:00:00+00:00,0.0,0.0,2.0,"Hocheisspitze (Ramsau, BGL)",12.83894,47.54773
601,9412,2018-03-08 12:55:00+00:00,0.0,0.0,3.0,Hirschegg / Abfahrt Richtung Schmalzboden,10.12341,47.36304
602,9403,2018-03-09 09:00:00+00:00,1.0,0.0,3.0,Vionnaz,6.85714,46.30518
603,9404,2018-03-09 14:19:00+00:00,0.0,1.0,3.0,Torspitze,11.67233,47.18033
604,9413,2018-03-14 10:30:00+00:00,0.0,0.0,2.0,Maroital,10.16083,47.09628
605,9416,2018-03-16 10:07:00+00:00,0.0,1.0,3.0,Hinterer Nöderberg,10.73938,46.86963
606,9418,2018-03-16 13:45:00+00:00,4.0,1.0,3.0,Riddes,7.26918,46.12066
607,9414,2018-03-18 09:55:00+00:00,1.0,0.0,2.0,Hinterbergkofel,12.21245,46.87899
608,9446,2018-03-18 10:30:00+00:00,0.0,0.0,3.0,Pod Svišťovkou,20.23218,49.20507
609,9415,2018-03-18 14:54:00+00:00,0.0,0.0,2.0,Hintere Steinkarspitze,10.66267,47.3805
610,9417,2018-03-19 12:11:00+00:00,0.0,0.0,3.0,Vernagthütte,10.82303,46.85687
611,9443,2018-03-20 15:00:00+00:00,1.0,0.0,2.0,Seckauer Zinken Südrinne,14.73826,47.32964
612,9419,2018-03-22 10:00:00+00:00,1.0,0.0,2.0,Jamnigalm,13.1076,47.001
613,9422,2018-03-24 10:23:00+00:00,0.0,0.0,3.0,Riffljoch,10.66991,46.89545
614,9420,2018-03-24 11:28:00+00:00,1.0,0.0,3.0,Scheiblingstein,14.42295,47.6524
615,9423,2018-03-24 11:51:00+00:00,0.0,0.0,3.0,Hohes Tor,11.35833,47.0245
616,9424,2018-03-24 11:57:00+00:00,0.0,0.0,2.0,Rauchkofel,12.09183,47.07583
617,9421,2018-03-24 13:00:00+00:00,1.0,0.0,1.0,Hohes Brett (Golling),13.05049,47.58419
618,9444,2018-03-24 13:30:00+00:00,1.0,0.0,3.0,Zermatt,7.72382,46.0132
619,9425,2018-03-24 14:31:00+00:00,1.0,0.0,3.0,Hohe Warte,11.59017,47.123
620,9426,2018-03-25 09:00:00+00:00,1.0,0.0,2.0,Fleißtal Heiligenblut,12.86477,47.06481
621,9429,2018-03-25 10:07:00+00:00,0.0,0.0,3.0,Glockenkogel,12.54649,47.11526
622,9432,2018-03-30 08:30:00+00:00,0.0,1.0,2.0,Schneeberg/Lahningries,15.81087,47.78107
623,9439,2018-03-30 12:49:00+00:00,0.0,1.0,3.0,Waidringer Nieder,12.63283,47.55667
624,9437,2018-03-31 14:45:00+00:00,3.0,2.0,3.0,Talegga Obers Tälli,8.10576,46.42814
625,9440,2018-04-01 13:00:00+00:00,0.0,1.0,3.0,Johannishütte,12.32817,47.05883
626,9438,2018-04-02 08:15:00+00:00,0.0,0.0,3.0,Lech a. A. / Abfahrt Ochsengümple,10.17677,47.1982
627,9434,2018-04-02 08:30:00+00:00,0.0,0.0,3.0,Kasern,11.63298,47.1127
628,9435,2018-04-02 09:20:00+00:00,0.0,0.0,3.0,Turracher Höhe Kornock,13.86389,46.91542
629,9433,2018-04-02 13:30:00+00:00,0.0,0.0,3.0,Trainsjoch,12.05609,47.61421
630,9442,2018-04-02 13:37:00+00:00,0.0,1.0,3.0,Schalfkogel,10.9599,46.80143
631,9436,2018-04-03 07:40:00+00:00,0.0,1.0,3.0,Bratschenkopf - Köngisköpfl,13.10315,47.42315
632,9449,2018-04-07 11:32:00+00:00,0.0,1.0,2.0,Leutascher Dreitorspitze,11.16156,47.40999
633,9448,2018-04-30 12:00:00+00:00,1.0,1.0,3.0,"Feejoch, Allalinhorn",7.88737,46.04892
634,9447,2018-05-01 08:00:00+00:00,0.0,3.0,2.0,Größer Möseler,11.78019,46.99408
635,9473,2018-12-03 08:33:00+00:00,0.0,0.0,2.0,Stubaier Gletscher,11.10893,46.9877
636,9474,2018-12-04 11:50:00+00:00,0.0,0.0,2.0,Breslauer Hütte,10.89209,46.8665
637,9470,2018-12-09 14:15:00+00:00,0.0,2.0,3.0,Kemptner Scharte,10.19694,47.29759
638,9478,2018-12-12 09:55:00+00:00,0.0,0.0,3.0,Hüttenkogel,11.80712,47.25991
639,9477,2018-12-12 09:56:00+00:00,0.0,0.0,3.0,Silvretta Schiarena,10.30283,46.95233
640,9476,2018-12-12 09:56:00+00:00,0.0,1.0,3.0,Skigebiet Hochfügen,11.753,47.2445
641,9475,2018-12-13 09:49:00+00:00,1.0,0.0,3.0,Hintertuxer Gletscher,11.6667,47.0796
642,9481,2018-12-15 11:00:00+00:00,0.0,0.0,2.0,"Veitsch, Schallerrinne",15.40924,47.63958
643,9483,2018-12-19 11:00:00+00:00,0.0,0.0,2.0,Loserfenster,13.78015,47.66445
644,9532,2018-12-20 13:30:00+00:00,0.0,0.0,2.0,Napfnspitz,11.63258,47.11197
645,9531,2018-12-20 16:50:00+00:00,0.0,0.0,2.0,Napfnjöchl,11.62911,47.11158
646,9484,2018-12-22 10:50:00+00:00,1.0,0.0,2.0,VT Mlynicka dolina Soliskovy zlab,20.04078,49.15121
647,9510,2018-12-23 12:39:00+00:00,0.0,0.0,2.0,Skigebiet Kühtai,11.01047,47.22521
648,9491,2018-12-24 11:05:00+00:00,0.0,1.0,2.0,Schiwelt Wilder Kaiser,12.19817,47.4705
649,9492,2018-12-24 13:19:00+00:00,0.0,0.0,4.0,Skigebiet Axamer Lizum,11.28314,47.17823
650,9482,2018-12-25 09:00:00+00:00,0.0,0.0,3.0,Haller Mauern,14.49189,47.62921
651,9493,2018-12-25 09:24:00+00:00,0.0,0.0,3.0,Giggijoch,10.967,46.972
652,9480,2018-12-25 10:50:00+00:00,1.0,0.0,3.0,Hohe Mut,11.0265,46.8487
653,9536,2018-12-25 10:57:00+00:00,0.0,0.0,2.0,Serles,11.38333,47.12983
654,9487,2018-12-25 10:58:00+00:00,0.0,0.0,3.0,Weißer Knoten,12.70923,47.03406
655,9488,2018-12-25 11:58:00+00:00,0.0,0.0,3.0,Marchkinkele,12.33327,46.7855
656,9485,2018-12-25 12:30:00+00:00,0.0,0.0,3.0,Granatspitzgruppe,12.6157,47.12378
657,9494,2018-12-26 09:00:00+00:00,0.0,0.0,3.0,Zischgeles,11.08972,47.12139
658,9520,2018-12-26 09:00:00+00:00,0.0,0.0,3.0,Zischgeles,11.09056,47.12222
659,9495,2018-12-26 09:00:00+00:00,0.0,0.0,3.0,Rastkogel,11.75025,47.20573
660,9486,2018-12-26 11:20:00+00:00,0.0,0.0,3.0,Sonnenkopf,10.07983,47.10271
661,9490,2018-12-27 10:30:00+00:00,0.0,0.0,2.0,Hoher Burgstall,11.28139,47.13389
662,9496,2018-12-27 11:06:00+00:00,0.0,0.0,2.0,Talsenhöhe,12.37313,47.35901
663,9514,2018-12-29 12:19:00+00:00,0.0,0.0,2.0,Glorerhütte,12.71233,47.02867
664,9515,2018-12-31 13:32:00+00:00,0.0,0.0,3.0,Talsenhöhe,12.37517,47.36883
665,9517,2019-01-01 08:30:00+00:00,0.0,0.0,3.0,Wanglspitze,11.78283,47.1835
666,9518,2019-01-01 12:53:00+00:00,0.0,0.0,3.0,Gaishörndl,12.28139,46.78944
667,9521,2019-01-01 13:17:00+00:00,0.0,0.0,3.0,Kreuzjoch,11.98,47.2505
668,9504,2019-01-02 23:00:00+00:00,0.0,0.0,4.0,Klinke Hütte Admont,14.50793,47.54233
669,9505,2019-01-03 09:30:00+00:00,0.0,0.0,3.0,"""Sunnaköpfle"" / Nähe Glattingrat TST",10.07478,47.10912
670,9539,2019-01-04 09:00:00+00:00,0.0,0.0,3.0,Skigebiet Spieljoch,11.80147,47.31169
671,9596,2019-01-04 23:00:00+00:00,2.0,0.0,4.0,"Lahngang, Abtenau",13.40469,47.52516
672,9599,2019-01-04 23:00:00+00:00,2.0,0.0,3.0,Stadelberg/Gschwendhütte/Steinparztal,15.57532,47.89871
673,9570,2019-01-05 06:00:00+00:00,0.0,0.0,4.0,Gesäuse-Haindlmauer,14.54494,47.57967
674,9569,2019-01-05 07:00:00+00:00,0.0,0.0,4.0,Hieflau_Zwanzenbichl,14.73829,47.6108
675,9564,2019-01-05 08:00:00+00:00,0.0,0.0,4.0,Wildalpen-Rothwald,15.01416,47.73028
676,9508,2019-01-05 11:00:00+00:00,0.0,0.0,4.0,Schwalbenwand/Schützingalm,12.84842,47.3517
677,9509,2019-01-05 12:00:00+00:00,0.0,0.0,4.0,Admont - Gesäuseeingang,14.54853,47.57778
678,9506,2019-01-05 15:11:00+00:00,1.0,0.0,4.0,Teisenberg,12.77392,47.80327
679,9540,2019-01-05 16:16:00+00:00,0.0,0.0,3.0,Immensteig,10.958,47.38112
680,9525,2019-01-06 07:20:00+00:00,0.0,1.0,4.0,Mellau - Nahbereich Wannenalpe,9.8901,47.31359
681,9566,2019-01-06 08:00:00+00:00,0.0,0.0,4.0,Großsölk-Tattermann,14.02881,47.36288
682,9565,2019-01-06 08:00:00+00:00,0.0,0.0,4.0,Großsölk-Fleißgraben,14.01831,47.38186
683,9567,2019-01-06 09:32:00+00:00,0.0,0.0,4.0,Großsölk-Unholdinggraben,14.06123,47.31434
684,9541,2019-01-06 09:42:00+00:00,0.0,0.0,3.0,Maienwasen-Galerie,10.23568,47.12411
685,9526,2019-01-06 11:00:00+00:00,0.0,0.0,4.0,"Mellau, Im Bereich der Suttisbahn 6SB",9.86049,47.32495
686,9527,2019-01-06 13:30:00+00:00,1.0,0.0,3.0,Schoppernau: Diedamskopf - freier Schiraum,10.02682,47.33229
687,9524,2019-01-06 14:45:00+00:00,1.0,0.0,4.0,Damüls - freier Schiraum westl. Hinterargenalpe,9.8946,47.30753
688,9513,2019-01-06 14:50:00+00:00,0.0,0.0,3.0,Brandnertal,9.71138,47.10536
689,9511,2019-01-07 09:40:00+00:00,0.0,0.0,2.0,Neumarkt,14.5252,47.0845
690,9579,2019-01-07 11:00:00+00:00,0.0,0.0,4.0,Lahning Ries,15.81253,47.78374
691,9607,2019-01-07 19:05:00+00:00,0.0,0.0,3.0,Winkelkopf,12.12032,47.07238
692,9608,2019-01-07 21:10:00+00:00,0.0,0.0,4.0,Kasern Hl. Geist,12.16264,47.04665
693,9635,2019-01-09 10:00:00+00:00,0.0,4.0,4.0,"Wiesbachgraben, Wildkogel",12.26993,47.2702
694,9572,2019-01-09 10:50:00+00:00,1.0,0.0,2.0,Vodarensky zlab,19.03291,49.19688
695,9549,2019-01-09 15:39:00+00:00,1.0,0.0,4.0,Steißbachtal-Grüble,10.248,47.1305
696,9602,2019-01-10 11:00:00+00:00,0.0,0.0,4.0,Alteck,12.9956,47.03255
697,9556,2019-01-11 04:00:00+00:00,0.0,0.0,5.0,Tamischbachturm-Hochkar,14.70054,47.61216
698,9575,2019-01-12 15:15:00+00:00,4.0,0.0,2.0,"Rüfikopf - Variante ""Wasserschloss"" Richtung Wöstertäli",10.16663,47.21292
699,9568,2019-01-13 07:30:00+00:00,0.0,0.0,4.0,Veitsch-Goaßsteign,15.439,47.64313
700,9595,2019-01-13 23:00:00+00:00,0.0,0.0,2.0,Bärenaunock,13.7063,46.94327
701,9574,2019-01-14 09:00:00+00:00,0.0,0.0,4.0,Ramsau_Schildlehen,13.61006,47.4341
702,9591,2019-01-14 11:09:00+00:00,0.0,0.0,4.0,Schi-Safari Kitzbühel,12.36503,47.41703
703,9609,2019-01-14 11:24:00+00:00,0.0,0.0,3.0,Antholz,12.13011,46.89936
704,9592,2019-01-14 14:25:00+00:00,0.0,0.0,4.0,Salvenberg,12.22072,47.45653
705,9610,2019-01-14 14:30:00+00:00,0.0,0.0,3.0,Antholz,12.1417,46.89789
706,9603,2019-01-14 15:30:00+00:00,0.0,0.0,4.0,Rein,12.0405,46.96582
707,9604,2019-01-14 15:39:00+00:00,0.0,0.0,3.0,Pfelders,11.06452,46.81079
708,9606,2019-01-14 19:00:00+00:00,0.0,0.0,4.0,Wolfendorn,11.53976,46.98286
709,9605,2019-01-14 19:55:00+00:00,0.0,0.0,3.0,Pill,11.11799,46.82758
710,9577,2019-01-15 00:00:00+00:00,0.0,0.0,4.0,Ramsau a. Dachstein,13.66191,47.4475
711,9673,2019-01-15 11:00:00+00:00,0.0,0.0,3.0,Gaishörndl,12.28826,46.79421
712,9581,2019-01-15 11:40:00+00:00,1.0,0.0,3.0,Mallnitz - Krumpe Tal,13.18095,47.01626
713,9584,2019-01-15 13:00:00+00:00,0.0,0.0,3.0,Heiligenblut,12.84636,47.06273
714,9582,2019-01-15 23:00:00+00:00,0.0,0.0,4.0,"Veitsch, Goassteig",15.43912,47.64529
715,9638,2019-01-16 15:00:00+00:00,0.0,0.0,3.0,Thüringerberg,9.79028,47.21676
716,9597,2019-01-18 03:00:00+00:00,0.0,0.0,2.0,Dilove,24.18861,47.9605
717,9619,2019-01-18 14:00:00+00:00,0.0,0.0,3.0,Ust-Chorna,23.94899,48.31284
718,9620,2019-01-19 06:00:00+00:00,0.0,0.0,3.0,Breskul,24.515,48.15048
719,9621,2019-01-19 13:50:00+00:00,1.0,0.0,2.0,Laserztörl,12.81308,46.75829
720,9622,2019-01-22 11:30:00+00:00,0.0,0.0,1.0,Radmer,14.75787,47.56596
721,9675,2019-01-25 10:44:00+00:00,0.0,0.0,2.0,Seiter Kar,10.94583,46.9125
722,9623,2019-01-25 14:00:00+00:00,0.0,2.0,2.0,Gößeck,14.90232,47.44594
723,9639,2019-01-25 16:00:00+00:00,1.0,0.0,3.0,Stih,24.22494,48.25055
724,9640,2019-01-26 10:00:00+00:00,0.0,0.0,2.0,Steinnock,13.80087,46.86796
725,9676,2019-01-27 09:18:00+00:00,0.0,0.0,3.0,Grinbergkar,11.77617,47.12917
726,9637,2019-01-27 10:00:00+00:00,0.0,0.0,2.0,Löffelspitze / Laternsertal,9.82654,47.25434
727,9631,2019-01-27 11:00:00+00:00,1.0,0.0,3.0,Großer Schober,14.63938,47.44085
728,9636,2019-01-27 11:09:00+00:00,0.0,1.0,2.0,Lech a. A. / Variantenbereich Rotschrofen,10.11178,47.22886
729,9628,2019-01-27 12:00:00+00:00,0.0,0.0,3.0,G. Zeller Hut,15.19857,47.75554
730,9634,2019-01-27 13:45:00+00:00,0.0,0.0,3.0,"Schartwand, Tennengebirge",13.29085,47.50102
731,9641,2019-01-29 08:30:00+00:00,0.0,0.0,2.0,Niederalpl/Sohlenkogel,15.38349,47.67819
732,9643,2019-01-29 15:00:00+00:00,0.0,0.0,2.0,Großer Sulzberg,15.38901,47.8401
733,9642,2019-01-30 16:00:00+00:00,0.0,0.0,3.0,Dilove,24.18297,47.94674
734,9678,2019-01-31 09:00:00+00:00,0.0,0.0,3.0,Krinnenspitze,10.58445,47.47361
735,9679,2019-01-31 10:00:00+00:00,0.0,0.0,3.0,Gerstinger Joch,12.261,47.3485
736,9681,2019-02-01 07:11:00+00:00,0.0,0.0,2.0,"Mühlbachl, B182",11.42011,47.17489
737,9654,2019-02-01 12:30:00+00:00,0.0,0.0,2.0,Zwieselberg,15.15166,47.79652
738,9661,2019-02-02 05:00:00+00:00,0.0,0.0,3.0,Plai,23.19368,48.66451
739,9660,2019-02-02 06:00:00+00:00,0.0,0.0,3.0,Plai,23.1978,48.66617
740,9644,2019-02-02 08:55:00+00:00,0.0,0.0,3.0,Sankt Georgen am Kreischberg,14.04814,47.06008
741,9649,2019-02-02 10:30:00+00:00,0.0,0.0,3.0,Gargellen / Paschianikopf,9.92319,46.919
742,9651,2019-02-02 12:45:00+00:00,0.0,0.0,2.0,St. Gallen,14.55503,47.66549
743,9683,2019-02-02 12:59:00+00:00,0.0,0.0,3.0,Skigebiet Hochfügen,11.78929,47.32084
744,9684,2019-02-02 15:20:00+00:00,0.0,0.0,3.0,Hohe Mut,11.02613,46.8491
745,9663,2019-02-03 05:00:00+00:00,0.0,0.0,3.0,Velykyi Verkh,23.24475,48.64809
746,9662,2019-02-03 05:00:00+00:00,0.0,0.0,3.0,Plai,23.19497,48.65977
747,9645,2019-02-03 10:00:00+00:00,0.0,2.0,3.0,Muldenweg,13.81986,46.78687
748,9685,2019-02-03 11:00:00+00:00,0.0,0.0,3.0,Hillpoldspitze,11.66541,47.19881
749,9646,2019-02-03 11:00:00+00:00,0.0,0.0,3.0,Kornocksteilhang,13.86018,46.91707
750,9652,2019-02-03 12:30:00+00:00,0.0,0.0,2.0,Hinterglemm,12.50347,47.37524
751,9686,2019-02-03 12:55:00+00:00,0.0,0.0,3.0,Thanellerkarlift,10.73495,47.42016
752,9648,2019-02-03 16:30:00+00:00,1.0,0.0,4.0,Allas,12.92603,46.9523
753,9664,2019-02-04 05:00:00+00:00,0.0,0.0,4.0,Heiligenblut,12.84336,47.06086
754,9697,2019-02-04 10:10:00+00:00,0.0,0.0,3.0,SG Zürs am Arlberg / freier Schiraum,10.17387,47.15238
755,9687,2019-02-04 11:08:00+00:00,0.0,0.0,4.0,Skigebiet Matrei-Kals,12.59999,46.99594
756,9656,2019-02-04 12:56:00+00:00,0.0,0.0,3.0,SG Stuben / Albona; freier Schiraum unterhalb Albonabahn II,10.17874,47.13173
757,9690,2019-02-04 14:03:00+00:00,0.0,0.0,3.0,Pfeilspitze,11.39038,47.10258
758,9653,2019-02-04 15:30:00+00:00,0.0,0.0,2.0,"Stockmauer, Gstatterboden",14.61421,47.59762
759,9655,2019-02-05 09:30:00+00:00,0.0,0.0,2.0,Gr.Buchstein,14.61526,47.60571
760,9659,2019-02-06 03:00:00+00:00,0.0,0.0,3.0,Breskul,24.51445,48.15066
761,9658,2019-02-06 04:00:00+00:00,0.0,0.0,3.0,Breskul,24.5141,48.15003
762,9691,2019-02-06 10:40:00+00:00,0.0,1.0,2.0,Schlicker Seespitze,11.27298,47.14634
763,9765,2019-02-06 10:59:00+00:00,0.0,0.0,2.0,Pleisen,11.27783,47.19233
764,9657,2019-02-07 13:40:00+00:00,0.0,0.0,2.0,"Bad Gastein, Hörkar",13.14199,47.06026
765,9665,2019-02-08 14:30:00+00:00,0.0,0.0,2.0,Schoberriegel,13.88711,46.91561
766,9671,2019-02-09 23:00:00+00:00,0.0,0.0,2.0,Türnach_Salzatal,15.15418,47.66276
